dense,moe,thick,reinf_ring,hoop,drumhead,tune_att,tune_res,RMS,Spectral Flatness,ZCR,Spectral Kurtosis,Spectral Entropy,Spectral Slope,Inharmonicity,Effective Duration,name_file,wood,f0,hoop_top_thickness_mm,hoop_material_density_kg_m3,hoop_effective_thickness_mm,batter_film_total_mil,batter_control_ring_mil,batter_effective_total_mil,batter_is_coated_proxy,batter_dry_vents_proxy,batter_damping_proxy,config_id,wood_acoustic_velocity_m_s,wood_acoustic_impedance_rayl
530,9.31647,8.5,False,STEEL,SIMPLE,80,70,-0.1796842508162757,0.9201865859421502,0.5888599619113928,-0.1923576903089516,-0.2568348227958711,-0.4665694506521041,0.4509260344605338,-0.5178571428571428,0080.wav,teca,151.027,2.3,7850.0,2.3,15.0,0.0,15.0,0.0,0.0,0.0,2,132.5829750873726,70268.97679630748
690,11.359,5.5,True,ALUMINUM,SIMPLE,60,60,1.24771999990958,-1.0443859960162185,-1.536682719560795,0.7703388092735598,-0.4758337087090122,0.3582420072570068,-1.3876166346895826,-0.1249999999999999,0161.wav,copaiba,110.804,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,70,60,1.7119803796452382,0.5681349757882362,0.8482575341798566,1.179375775355755,0.5391035458397492,-0.0546102081867044,-0.4075456695337572,-0.1607142857142857,0162.wav,copaiba,122.5,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,80,60,0.3635262942567137,0.2301222574553304,0.1293019358626826,0.4061662436807177,0.2952165784495824,0.0535641484025386,-0.4273862911940018,-0.2321428571428572,0163.wav,copaiba,138.679,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,85,60,-0.0454922924878793,-0.9657379043361082,-1.2188525525364369,-0.1086202268293086,-0.475736623075898,0.0738425007406429,-0.9176403114599192,-0.3035714285714286,0164.wav,copaiba,155.282,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,85,70,-0.357539108371984,-0.313436921012087,-0.161416142155375,-0.1686372811921491,-0.6033159463492914,-0.3201930083936405,0.4410350276507132,0.2678571428571428,0165.wav,copaiba,175.0,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,85,80,-0.3828237709755632,-0.0957009063217575,-0.0204675527551555,-0.1622046271711424,0.1321215562179384,-0.1332284480853125,0.7566336556391944,0.5178571428571428,0166.wav,copaiba,188.462,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,85,85,-0.2374282405290626,-0.767264602289983,-1.064124239389103,-0.1295724435086335,-0.586743596589253,-0.3293924872737888,-0.4185898880693851,-0.3035714285714286,0167.wav,copaiba,202.294,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,80,85,-0.3837268983381631,1.2021036363090247,0.8485154868563646,-0.2331043073908258,-0.1685795346246064,-0.5475927296494058,0.8259813055461042,-0.4464285714285714,0168.wav,copaiba,195.133,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,70,85,0.4640268827098235,0.1540151895481844,0.414934918810297,-0.1014476673290042,1.0606071829885046,0.0867360484894637,-0.0263566310257664,-0.7678571428571428,0169.wav,copaiba,173.622,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,60,85,-0.1765125192323279,-0.5720870738442,-0.9778922831111798,0.0524424651438879,0.7057499343299126,1.3212591827058229,0.052367644144251,1.803571428571428,0170.wav,copaiba,190.086,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,60,80,0.4868793988226613,-0.9264999177142872,-1.0112890373269248,0.8684818957318253,0.1040320236623736,0.8903253734218055,-0.968761290710918,1.1607142857142854,0171.wav,copaiba,134.451,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,60,70,2.573396331365561,-0.4830127137819445,-0.0335437692027052,0.5442869923135641,0.97405349657273,0.4132279597992276,-1.020246554464033,0.089285714285714,0172.wav,copaiba,121.823,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,70,70,0.450570409123985,-0.5878786491828273,-0.4290249073151683,0.8889527821023402,0.2231348282476597,0.0704307697735812,-1.0515688109454069,0.089285714285714,0173.wav,copaiba,141.346,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,70,80,-0.4165813973729366,-0.6479483465035983,-0.6563551737775771,-0.2248368018539172,0.6959596930381164,0.5627343022016618,-0.1188901900448356,1.4107142857142854,0174.wav,copaiba,155.282,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,80,80,-0.2183166415056155,-0.2997754555739718,-0.7123236891201243,0.1346221494598163,0.7593938647717955,0.2693344138728062,0.6493150097719477,-0.0178571428571428,0175.wav,copaiba,180.738,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,SIMPLE,80,70,-0.4141351740038218,0.5060291784227747,0.6638790941531775,-0.2506822278662456,0.4409840313810926,-0.2914857369722328,0.2199979121597134,-0.0892857142857144,0176.wav,copaiba,147.987,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,7,128.3055682368451,88530.84208342311
550,14.367,5.5,True,ALUMINUM,SIMPLE,60,60,1.710594224124543,-0.8676349681816297,-1.304501860461131,0.5012525657996071,-1.2864548681524346,0.0491183094084451,-1.1993361578549937,-0.1249999999999999,0177.wav,araucaria,117.287,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,70,60,0.7076797936154968,0.37427737779163,1.121896619602329,0.7561283243538017,1.4151708106034766,0.3856810784867144,-0.1282693766917874,-0.1607142857142857,0178.wav,araucaria,126.724,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,80,60,-0.0175657876087161,0.1144908282745065,0.2432520797434539,0.3082670456965746,0.3207197934853818,0.1626572550779114,-0.230731215980016,0.0535714285714286,0179.wav,araucaria,144.118,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,85,60,-0.3708430024119817,0.2474300396986847,0.3832319937081193,-0.1403934633422726,0.5128003919857974,0.187055962460861,0.5830418328533745,0.839285714285714,0180.wav,araucaria,162.132,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,85,70,-0.333171265303147,0.6226953661549522,0.8369671439542788,-0.1744314853163864,0.118498300862377,-0.1698286574091649,1.097017904765068,0.4464285714285713,0181.wav,araucaria,169.615,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,85,80,-0.4495665715670055,1.2267218225828145,1.3886539605431618,-0.3414785774299126,0.5279118159835766,-0.3947792993354532,1.161258657077815,0.339285714285714,0182.wav,araucaria,190.086,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,85,85,-0.4456507437178771,0.1590486393297795,0.0557836191933026,-0.3181087498630782,-0.980645769830638,-0.7855343124337899,0.3549812008723783,-0.4107142857142857,0183.wav,araucaria,212.019,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,80,85,-0.4335469730590647,1.0121803226059376,1.137124846840598,-0.2507443799298054,0.8189658886029594,-0.1964505191209176,2.035576916459387,0.089285714285714,0184.wav,araucaria,195.133,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,70,85,-0.1134250554422754,0.198882119225735,0.3538524465593762,0.1712070355767861,0.4178917378997172,0.481921348227147,0.2251076309113545,1.089285714285714,0185.wav,araucaria,180.738,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,60,85,0.1683500077509881,0.3256957368632495,0.6365523452272667,0.5381457459181941,0.7051743184590257,0.6984460565476063,0.0138412520586897,0.8035714285714285,0186.wav,araucaria,158.633,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,60,80,0.467779728500457,0.0749498234855517,0.3232282326498635,0.8529355360783849,0.5629914046804614,0.5905558561983373,-0.2492994069509676,0.3749999999999998,0187.wav,araucaria,147.987,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,60,70,0.2609507407960754,-0.0645794398234851,0.001916606425096,0.580610182578434,-0.2350519808430224,-0.0394971653054168,-0.5134507725874534,-0.0178571428571428,0188.wav,araucaria,129.706,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,70,70,2.510985905613281,1.1552901088238847,1.1806737525485225,1.6612890374379092,0.9713866411978036,0.2320773079013305,0.7520416263760485,0.232142857142857,0189.wav,araucaria,142.258,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,70,80,-0.1675027329937837,0.0348360043791515,-0.0759959250692569,0.200837189330172,0.2491188335690569,0.4171232328919075,-0.0138412520586894,1.089285714285714,0190.wav,araucaria,165.789,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,80,80,-0.3891873905035155,0.7390645711614083,0.6311750240477739,-0.199864250981509,0.5026544758237028,0.0683504430849459,1.0179101678535734,0.9107142857142856,0191.wav,araucaria,179.268,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,SIMPLE,80,70,-0.4096084733765808,0.7725410950713567,1.29304371080258,-0.2571922062927627,0.988505072295022,-0.2359325731445935,0.8919864470549859,-0.5178571428571428,0192.wav,araucaria,150.0,3.5,2700.0,3.5,15.0,0.0,15.0,0.0,0.0,0.0,4,161.62245568552095,88892.35062703652
690,11.359,5.5,True,ALUMINUM,COATED,60,60,1.661458218860414,-0.9797205484437036,-1.2447398172955466,2.485779030705485,0.5814332197866781,0.8000875535603829,-1.2565284055500126,0.4464285714285713,0241.wav,copaiba,120.492,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,70,60,0.0381555796085872,-0.8219712518814433,-1.015286401880349,0.6516174418266383,-0.2707292619305977,0.0394704137587662,-1.0303857858636891,0.0178571428571428,0242.wav,copaiba,133.636,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,80,60,-0.3509198810381626,0.0077421818929042,-0.0869056998071217,-0.1427561290183228,-0.0661252976176996,-0.2041947811584023,-0.3912082894882324,-0.1607142857142857,0243.wav,copaiba,147.987,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,85,60,-0.4448682077183948,-0.812416660522869,-1.203223867296877,-0.3104217746263324,-1.4465167826007546,-0.4346275759817198,-0.86747713398695,1.089285714285714,0244.wav,copaiba,146.026,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,85,70,-0.4578893855125453,0.7490134057881032,0.9652868753948768,-0.3607765289970761,0.6571637309055958,-0.5925824598563204,0.9423705983907288,0.9464285714285712,0245.wav,copaiba,168.321,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,85,80,-0.4573675300509973,-0.1803403763575571,-0.183089578576579,-0.3579485890511741,-1.142963915432561,-0.9375961721801122,0.986456379932892,-0.1249999999999999,0246.wav,copaiba,200.455,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,85,85,-0.4527542077349343,1.1332442125101243,1.3171866382317434,-0.3471462591668016,0.9076742220237286,-0.6018735408885152,1.1580557168630663,-0.9107142857142856,0247.wav,copaiba,220.5,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,80,85,-0.3954995380225737,-0.134669963643021,-0.5791533650422711,-0.2054836962187832,-1.171264368966198,-0.6301308445430885,0.2665821160207323,-0.0178571428571428,0248.wav,copaiba,195.133,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,70,85,-0.2794809335730699,-0.0254519223671898,0.0317200618184487,0.0392095733942821,0.0169446549100037,0.0604574708968691,0.1106446639262367,0.1607142857142855,0249.wav,copaiba,176.4,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,60,85,0.5015524651476864,-0.2932366345095747,-0.0350139190723079,0.7628842741428928,0.346605339250653,0.9579463554952752,-0.0601746247245552,1.4821428571428568,0250.wav,copaiba,191.739,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,60,80,-0.2239869080819015,1.444248753112478,1.8886311867491692,-0.0001185999344552,2.601589814939348,0.4420709957087615,0.5253998138492596,-0.2321428571428572,0251.wav,copaiba,147.0,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,60,70,1.9189177814968852,-0.9398287620661692,-1.2320460202005807,1.618757426323979,1.17006315215155,0.7816021892723459,-1.1993592084873337,0.089285714285714,0252.wav,copaiba,129.706,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,70,70,-0.0465334367210269,0.8579176474529853,0.8696748217894249,0.0586488205223649,0.561507667005576,-0.2125577325640814,0.3948067161710738,-0.5178571428571428,0253.wav,copaiba,148.986,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,70,80,0.0594848612271255,-0.1774823727186085,-0.0254281811495219,0.2285053647581216,-0.0201141255060249,0.2502645254074645,0.0325775429824207,-0.2678571428571428,0254.wav,copaiba,158.633,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,80,80,-0.3843850941948293,0.3770705410689792,0.3666815335196425,-0.2822070429853944,-0.1101312045099682,-0.5518769069315413,0.7931834615839796,-0.8392857142857143,0255.wav,copaiba,190.086,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
690,11.359,5.5,True,ALUMINUM,COATED,80,70,-0.3863245527505744,0.6250970600833935,0.7226454039101476,-0.2620035397020112,0.4061667221037583,-0.3121721287196474,0.4913701714361507,-0.1964285714285714,0256.wav,copaiba,168.321,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,6,128.3055682368451,88530.84208342311
550,14.367,5.5,True,ALUMINUM,COATED,60,60,2.0411307628133466,-0.7997719881749558,-0.6792967272028685,3.3682090242024763,0.6442535646305115,1.6485830393094565,-0.7980378968913783,1.803571428571428,0257.wav,araucaria,117.287,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,70,60,0.7286982101346027,0.2000570473823109,0.2354016598262611,1.5039133624425718,-0.1527576613042998,0.1643637569036535,-0.3760967022836186,0.339285714285714,0258.wav,araucaria,130.473,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,80,60,0.2634568014285574,0.9483749796127774,0.8067217416676096,-0.112429000638741,0.4450160021416793,-0.2690053711461215,0.1579268547571332,-0.6607142857142857,0259.wav,araucaria,144.118,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,85,60,-0.4545852507393766,-0.4216712611870753,-0.3114417795848497,-0.3379925195326991,-0.3853865056013169,-0.4093849978853083,-0.2302094184469285,0.6964285714285713,0260.wav,araucaria,146.026,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,85,70,-0.4560862136913662,1.2084139557782665,1.5477692730559864,-0.3513298675927058,0.7947221487426237,-0.5183426529713476,1.4087862605303811,-0.1249999999999999,0261.wav,araucaria,169.615,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,85,80,-0.304227147856659,1.0043223295858985,1.0320533258533071,-0.2168897900416634,0.5348474855126235,-0.4353657779366591,1.2635444684736172,-0.5178571428571428,0262.wav,araucaria,193.421,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,85,85,-0.2189799087451547,1.1568728031047435,1.4856153050718817,-0.2976395617130925,0.6154918450483147,-0.4723665129065676,2.053291534169094,-0.875,0263.wav,araucaria,222.727,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,80,85,-0.415449527054936,0.0893257464909163,-0.0721645160839354,-0.2821690838772502,-0.622778562045167,-0.5986389595347195,0.2328821799965311,-0.2321428571428572,0264.wav,araucaria,204.167,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,70,85,0.01737510810561,0.3571396714700112,0.5775316905235311,0.5102425864360685,0.7154495738815434,0.6918483725694137,0.6375052458409192,1.625,0265.wav,araucaria,204.167,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,60,85,0.226270659058076,-0.3317768612575328,-0.5030519138780795,0.6580546508144359,0.130390342780565,1.1126871890291643,-0.2152335735556874,2.339285714285713,0266.wav,araucaria,173.622,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,60,80,0.5719211991905387,-0.1194171354265067,-0.0019166064250956,1.3606013620787454,0.4712797347132218,0.9652250580428056,-0.1397481248690625,1.3392857142857135,0267.wav,araucaria,159.783,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,60,70,3.0542192297880786,-0.0920560631611002,-0.0697617680761916,2.9261453702012297,0.1409701912053838,0.4709288184294894,-0.5114744047302601,0.5178571428571428,0268.wav,araucaria,137.812,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,70,70,0.0198272087750311,-0.4118248015163283,-0.4646079457541756,0.659508175704188,0.1217209339717511,0.8806988619062917,-0.5864544584271991,1.089285714285714,0269.wav,araucaria,131.25,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,70,80,-0.2912173603264005,-0.1824790680706338,-0.4077356941114182,-0.0356821894465066,-0.5257024869462387,0.2221017613832784,0.0661030958771567,1.6607142857142856,0270.wav,araucaria,159.783,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,80,80,0.4124960614997559,0.3035873406822255,0.3488232712999236,0.0001185999344552,-0.278293725231211,-0.3899614361867116,0.2652784666402683,-0.5535714285714286,0271.wav,araucaria,182.231,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
550,14.367,5.5,True,ALUMINUM,COATED,80,70,-0.4158493688086955,-0.4047860681987976,-0.3597005764701163,-0.2409453866779891,-1.0803829286865867,-0.5791843990323217,-0.1042833733862195,0.089285714285714,0272.wav,araucaria,162.132,3.5,2700.0,3.5,12.5,2.0,14.5,1.0,1.0,1.0,3,161.62245568552095,88892.35062703652
